m1,m2,dm1,dm2,v1,v2,a1,a2
0.13,0.1,0.295911786409,0.0129892987784,4.40782261723e-17,-3.20247058732e-17,2.54858626191e-17,3.50782805365e-17
0.14,0.1,0.292456871381,0.00823401619711,1.51159937518e-16,-1.09824123137e-16,8.46147953061e-17,1.16462274464e-16
0.15,0.1,0.289001956341,0.00347873362397,4.24414684848e-16,-3.08355317971e-16,2.29754244296e-16,3.16229588022e-16
0.16,0.1,0.285547040836,-0.00127654856085,9.75630141021e-16,-7.08836781101e-16,5.10174120965e-16,7.02194438436e-16
0.17,0.1,0.282092106869,-0.00603181248374,1.8362056392e-15,-1.33408085049e-15,9.26349401889e-16,1.27501073269e-15
0.18,0.1,0.278636441887,-0.010786225479,2.82948196427e-15,-2.0556972718e-15,1.37528460688e-15,1.89292760673e-15
0.19,0.1,0.275152013242,-0.0155013195091,3.57265216524e-15,-2.59344637421e-15,1.66927109886e-15,2.29813060893e-15
0.2,0.1,0.270575531869,-0.0184631342948,3.82227004786e-15,-2.67877655185e-15,1.65625603544e-15,2.30494096474e-15
0.21,0.1,0.247903914599,0.0131107592612,7.98143450104e-15,-2.26535781455e-15,1.34319120431e-15,2.75850421371e-15
0.22,0.1,0.232367509575,0.0420152488348,1.45341020737e-13,-1.56847728125e-15,8.90213159856e-16,2.80091001154e-14
0.23,0.1,0.231775713573,0.0433196705966,3.45246929301e-12,-8.89120778693e-16,4.82084591198e-16,6.46257498502e-13
0.24,0.1,0.231763015273,0.0433529542333,6.8109456688e-11,-4.12652414637e-16,2.13276185953e-16,1.27408207858e-11
0.25,0.1,0.231762751282,0.0433537851956,1.10045660187e-09,-1.56801107556e-16,7.70647184345e-17,2.05852746191e-10
0.26,0.1,0.231762745891,0.0433538058638,1.45573716538e-08,-4.87814824753e-17,2.27379846298e-17,2.72311874124e-09
0.27,0.1,0.231762745783,0.0433538063763,1.57664560253e-07,-1.24251953395e-17,5.47649317632e-18,2.94929143923e-08
0.28,0.1,0.231762745781,0.043353806389,1.39805830664e-06,-2.59146932157e-18,1.07643107663e-18,2.61522398446e-07
0.29,0.1,0.231762745781,0.0433538063893,1.01496393757e-05,-4.44835068251e-19,1.73160675003e-19,1.89860324157e-06
0.3,0.1,0.231762745781,0.0433538063893,6.03223937271e-05,-7.62910771123e-20,2.61644824287e-20,1.1283976507e-05
0.31,0.1,0.231762745781,0.0433538063893,0.000293411851868,-7.73550085967e-20,1.9970885744e-20,5.48859592396e-05
0.32,0.1,0.231762745781,0.0433538063893,0.00116686838849,-2.80148198435e-19,7.00794621953e-20,0.000218275745853
0.33,0.1,0.231762745781,0.0433538063893,0.003785079195,-9.06642243067e-19,1.13338603767e-19,0.00070804127745
0.34,0.1,0.231762745781,0.0433538063893,0.00997423192521,-2.38900275202e-18,2.9862578575e-19,0.00186579132168
0.35,0.1,0.231762745781,0.0433538063893,0.0212717394583,-5.09494647266e-18,6.36868327631e-19,0.00397911610397
0.36,0.1,0.231762745781,0.0433538063893,0.0367607532454,-8.80483067934e-18,1.65090575255e-18,0.00687650887787
0.37,0.1,0.231762745781,0.0433538063893,0.0519790318271,-1.24498693131e-17,2.33435049635e-18,0.00972325761218
0.38,0.1,0.231762745781,0.0433538063893,0.0610209159243,-1.46155555504e-17,2.74041668396e-18,0.0114146428744
0.39,0.1,0.231762745781,0.0433538063893,0.0600917235517,-1.43929951601e-17,2.69868836764e-18,0.011240827078
0.4,0.1,0.231762745781,0.0433538063893,0.0495855995659,-1.18763596261e-17,2.22695845938e-18,0.00927553941437
0.41,0.1,0.231762745781,0.0433538063893,0.0338841810379,-8.099442705e-18,1.52780157912e-18,0.00633841396479
0.42,0.1,0.231762745781,0.0433538063893,0.01890227299,-3.61610705851e-18,8.8073895042e-19,0.00353588097502
0.43,0.1,0.231762745781,0.0433538063893,0.00853770417429,3.94162235482e-17,1.35268126994e-17,0.00159707278464
0.44,0.1,0.231762745781,0.0433538063893,0.00312237094815,1.54364216109e-15,4.55265402988e-16,0.000584074308859
0.45,0.1,0.231762745781,0.043353806393,0.00092837254824,4.7098999634e-14,1.26869144488e-14,0.000173662439022
0.46,0.1,0.231762745683,0.0433538068078,0.000225272596252,1.17601148511e-12,2.86950360576e-13,4.21397508392e-05
0.47,0.1,0.231762732535,0.0433538538531,4.47043480946e-05,2.40408897171e-11,5.25633609533e-12,8.36243346283e-06
0.48,0.1,0.231761055256,0.04335914516,7.26159081178e-06,4.02374632272e-10,7.77709644157e-11,1.35815090704e-06
0.49,0.1,0.231556948676,0.0439444953461,9.73106330476e-07,5.51380934783e-09,9.25870494009e-10,1.79336413317e-07
0.5,0.1,0.21933371715,0.0764460248899,1.90257018889e-07,6.18605704616e-08,8.81865577127e-09,7.52476699488e-09
0.51,0.1,0.203736772376,0.113572043652,7.91456731239e-07,5.68219965367e-07,6.65928044764e-08,-8.99045479333e-08
0.52,0.1,0.200013225473,0.11900074218,5.88226458161e-06,4.27321863262e-06,3.92426590625e-07,-5.40000968221e-07
0.53,0.1,0.196555356679,0.123763065624,3.62114035244e-05,2.63090949798e-05,1.74883008699e-06,-2.40705047223e-06
0.54,0.1,0.193100409862,0.128518420837,0.000182475175232,0.000132575973659,5.45032371824e-06,-7.50172665271e-06
0.55,0.1,0.189645494495,0.133273704165,0.000751999779853,0.000546359821056,8.60486071839e-06,-1.1843574706e-05
0.56,0.1,0.186190579463,0.138028986755,0.0025291810599,0.00183755760104,-1.76627286511e-05,2.4310660382e-05
0.57,0.1,0.182735664435,0.142784269336,0.0069157060616,0.00502455456494,-0.000175726636525,0.000241866965458
0.58,0.1,0.179280749407,0.147539551918,0.0153112079344,0.0111242437195,-0.000671182159472,0.00092380298964
0.59,0.1,0.175825834378,0.152294834499,0.0274468441881,0.0199412995622,-0.00170890135915,0.00235210093461
0.6,0.1,0.17237091935,0.157050117081,0.0401652978933,0.0291817970695,-0.00324087483278,0.00446068152635
0.61,0.1,0.168916004322,0.161805399662,0.0486754622009,0.0353647933593,-0.00482445108883,0.00664028725487
0.62,0.1,0.165461089294,0.166560682244,0.0494281260544,0.0359116356581,-0.00580982430119,0.00799653712928
0.63,0.1,0.162006174266,0.171315964825,0.0421040244713,0.0305903643786,-0.00572476086705,0.00787945735643
0.64,0.1,0.158551259238,0.176071247406,0.0297769234982,0.0216342012746,-0.00459735700823,0.00632771906808
0.65,0.1,0.15509634421,0.180826529988,0.017230521755,0.0125187068347,-0.00297777011219,0.00409854894573
0.66,0.1,0.151641429182,0.185581812569,0.00807932141672,0.00586997060667,-0.00154513556899,0.00212669666184
0.67,0.1,0.148186514153,0.190337095151,0.00306598760019,0.00222757038188,-0.000642851520672,0.0008848092106
0.68,0.1,0.144731599125,0.195092377732,0.000945186038614,0.00068671785393,-0.00021559517547,0.000296741301657
0.69,0.1,0.141276684097,0.199847660314,0.000237669293885,0.000172676849609,-5.85912685422e-05,8.06439627189e-05
0.7,0.1,0.137821769069,0.204602942895,4.88623095193e-05,3.55005458823e-05,-1.29460965126e-05,1.78187731807e-05
0.71,0.1,0.134366854041,0.209358225477,8.22140485553e-06,5.97320026749e-06,-2.32975522228e-06,3.20663296707e-06
0.72,0.1,0.130911939013,0.214113508058,1.13245435872e-06,8.22776252641e-07,-3.41778113688e-07,4.70417216493e-07
0.73,0.1,0.127457023979,0.218868790639,1.27711353394e-07,9.27877295652e-08,-4.08969052165e-08,5.62897609445e-08
0.74,0.1,0.124002108683,0.223624073194,1.17917535074e-08,8.56721046341e-09,-3.99334121324e-09,5.4963626499e-09
0.75,0.1,0.120547180946,0.228379354223,8.91391110608e-10,6.47633745481e-10,-3.18299368512e-10,4.38101490659e-10
0.76,0.1,0.117091669118,0.233134552451,5.51697393184e-11,4.00836738386e-11,-2.07166293641e-11,2.85139508283e-11
0.77,0.1,0.113608991241,0.237885470854,2.79604502593e-12,2.03254872554e-12,-1.1014204889e-12,1.51581968711e-12
0.78,0.1,0.10889509437,0.242426056242,1.1680802435e-13,8.68119573725e-14,-4.81912121473e-14,6.59451826115e-14
0.79,0.1,0.0731772293542,0.241306358955,5.13487989398e-15,6.54126628796e-15,-2.37596944813e-15,2.55640849756e-15
0.8,0.1,0.024239386317,0.237022134623,1.52311305654e-15,4.43007960864e-15,-1.03053029674e-15,3.86585948831e-16
0.81,0.1,0.0129151315108,0.239525154291,1.37102431714e-15,4.21371422349e-15,-1.12406274313e-15,3.66456645742e-16
0.82,0.1,0.00381105937508,0.242452290894,1.08481277509e-15,3.33860109195e-15,-1.02708789903e-15,3.33744853072e-16
0.83,0.1,-0.00523550318423,0.245390910656,7.03978836909e-16,2.1666224083e-15,-7.55441442305e-16,2.45458180411e-16
0.84,0.1,-0.0142806250081,0.248329829026,3.74044497612e-16,1.15119057162e-15,-4.48628294371e-16,1.45768174004e-16
0.85,0.1,-0.0233257108961,0.251268755086,1.62715325165e-16,5.00786277294e-16,-2.15710625202e-16,7.00886308665e-17
0.86,0.1,-0.0323707958907,0.254207681343,5.79528448383e-17,1.7836051649e-16,-8.4146864289e-17,2.73409735842e-17
0.87,0.1,-0.0414158808631,0.257146607604,1.68990451044e-17,5.20099129119e-17,-2.66714865348e-17,8.66609130296e-18
0.88,0.1,-0.050460965835,0.260085533865,4.03450886438e-18,1.24169415125e-17,-6.87713824983e-18,2.23451767109e-18
0.89,0.1,-0.0595060508069,0.263024460127,7.8860638043e-19,2.42708087436e-18,-1.44383887e-18,4.6913168705e-19
0.9,0.1,-0.0685511357788,0.265963386388,1.26203384723e-19,3.88414079497e-19,-2.47001363001e-19,8.02556078354e-20
0.91,0.1,-0.0775962207507,0.26890231265,1.65357090597e-20,5.08916795486e-20,-3.44515583611e-20,1.11939898774e-20
0.92,0.1,-0.0866413057225,0.271841238911,1.77384531712e-21,5.45933453e-21,-3.91977132308e-21,1.2736109076e-21
0.93,0.1,-0.0956863906944,0.274780165173,1.55793657361e-22,4.79483574456e-22,-3.63942477963e-22,1.18252079386e-22
0.94,0.1,-0.104731475666,0.277719091434,1.12027566814e-23,3.44785398094e-23,-2.75851042093e-23,8.96294368024e-24
0.95,0.1,-0.113776560638,0.280658017696,6.59539996539e-25,2.02985538946e-24,-1.70731479254e-24,5.54740203767e-25
0.96,0.1,-0.12282164561,0.283596943957,3.17905817613e-26,9.78413501241e-26,-8.63095208198e-26,2.80436632868e-26
0.97,0.1,-0.131866730582,0.286535870219,1.25457583165e-27,3.8611873832e-27,-3.56454489785e-27,1.15819084542e-27
0.98,0.1,-0.140911815554,0.28947479648,4.05355865886e-29,1.24755707513e-28,-1.20290579546e-28,3.90847785658e-29
0.99,0.1,-0.149956900526,0.292413722742,1.07230198704e-30,3.30020617241e-30,-3.31751512355e-30,1.07792600619e-30
0.0,0.11,0.336070399193,0.0682628873657,1.98924386308e-30,-1.4452702651e-30,1.57622802576e-30,2.1694917572e-30
0.01,0.11,0.332615484165,0.0635076047842,9.18472747365e-29,-6.67309511774e-29,7.1085129294e-29,9.78402867746e-29
0.02,0.11,0.329160569137,0.0587523222028,3.47204724321e-27,-2.52258998144e-27,2.62321167223e-27,3.61054111923e-27
0.03,0.11,0.325705654109,0.0539970396213,1.07459813074e-25,-7.807412425e-26,7.92082867005e-26,1.09020853766e-25
0.04,0.11,0.322250739081,0.0492417570398,2.72299998726e-24,-1.97837529451e-24,1.9569400576e-24,2.69349691473e-24
0.05,0.11,0.318795824053,0.0444864744583,5.64924358937e-23,-4.10441571874e-23,3.95585115915e-23,5.44476201552e-23
0.06,0.11,0.315340909024,0.0397311918769,9.59564267488e-22,-6.97164248684e-22,6.54248363856e-22,9.0049561951e-22
0.07,0.11,0.311885993996,0.0349759092954,1.33443964692e-20,-9.69527154544e-21,8.85256543521e-21,1.21845110148e-20
0.08,0.11,0.308431078968,0.0302206267139,1.51937476709e-19,-1.10389038427e-19,9.79944693021e-20,1.34877815854e-19
0.09,0.11,0.30497616394,0.0254653441324,1.41635456366e-18,-1.02904182523e-18,8.87402138226e-19,1.22140425924e-18
0.1,0.11,0.301521248912,0.020710061551,1.08098624169e-17,-7.85382476775e-18,6.57362140448e-18,9.04781365315e-18
0.11,0.11,0.298066333884,0.0159547789695,6.75475264966e-17,-4.90761506614e-17,3.98319059608e-17,5.48239152224e-17
0.12,0.11,0.294611418856,0.011199496388,3.45573027534e-16,-2.51073501035e-16,1.97412358919e-16,2.71714801694e-16
0.13,0.11,0.291156503828,0.00644421380653,1.44747585777e-15,-1.05165276893e-15,8.00214862889e-16,1.10140126977e-15
0.14,0.11,0.287701588799,0.00168893122507,4.96391028448e-15,-3.60649192687e-15,2.6527557182e-15,3.65120500996e-15
0.15,0.11,0.284246673771,-0.00306635135591,1.39372670636e-14,-1.01260172457e-14,7.19138255914e-15,9.89808893762e-15
0.16,0.11,0.280791758714,-0.00782163391338,3.2038518404e-14,-2.32773461377e-14,1.59409585453e-14,2.19408471401e-14
0.17,0.11,0.277336842561,-0.0125769153567,6.02987547013e-14,-4.38096083055e-14,2.8890931375e-14,3.97649558817e-14
0.18,0.11,0.273881883351,-0.017332144544,9.29150182522e-14,-6.75066224352e-14,4.28062282776e-14,5.89177364755e-14
0.19,0.11,0.270425244136,-0.0220849443363,1.17227099663e-13,-8.51656552699e-14,5.18439646084e-14,7.13580499362e-14
0.2,0.11,0.266903709947,-0.026725841802,1.21368539827e-13,-8.79677955283e-14,5.13187509559e-14,7.06761167593e-14
0.21,0.11,0.261090290833,-0.0266339790243,1.128645036e-13,-7.43916221346e-14,4.15119840822e-14,5.86435829347e-14
0.22,0.11,0.238025537712,0.0179273523495,3.79230391752e-13,-5.15069047742e-14,2.74355702604e-14,8.21357358637e-14
0.23,0.11,0.231927697034,0.0328594267093,7.4723083672e-12,-2.91976554767e-14,1.48118712723e-14,1.08996996463e-12
0.24,0.11,0.2317661074,0.0333413564803,1.4668845945e-10,-1.35510082798e-14,6.5307063975e-15,2.11167658637e-11
0.25,0.11,0.231762812079,0.033353495972,2.36979654598e-09,-5.14915950602e-15,2.35097020532e-15,3.41048120009e-10
0.26,0.11,0.23176274704,0.0333537986756,3.13487271753e-08,-1.60192502297e-15,6.90769413375e-16,4.51150818067e-09
0.27,0.11,0.231762745804,0.0333538061982,3.39524286394e-07,-4.08027290724e-16,1.65598095389e-16,4.88621556013e-08
0.28,0.11,0.231762745782,0.0333538063846,3.01065309145e-06,-8.50904559815e-17,3.23758936675e-17,4.33273863689e-07
0.29,0.11,0.231762745781,0.0333538063892,2.18563012275e-05,-1.45332512943e-17,5.16060765537e-18,3.14541854892e-06
0.3,0.11,0.231762745781,0.0333538063893,0.000129882570485,-2.06195313958e-18,6.77480686996e-19,1.86918656607e-05
0.31,0.11,0.231762745781,0.0333538063893,0.000631393853575,-3.83657376705e-19,1.08559467664e-19,9.08661496764e-05
0.32,0.11,0.231762745781,0.0333538063893,0.00250559272484,-6.21911539497e-19,1.56110416672e-19,0.000360588818333
0.33,0.11,0.231762745781,0.0333538063893,0.00807561457746,-1.93591898575e-18,2.42204879009e-19,0.00116219060222
0.34,0.11,0.231762745781,0.0333538063893,0.0209633110445,-5.0211773618e-18,6.27658013315e-19,0.00301690513503
0.35,0.11,0.231762745781,0.0333538063893,0.0435239530421,-1.0424738377e-17,1.30309271786e-18,0.00626368788552
0.36,0.11,0.231762745781,0.0333538063893,0.0725809146965,-1.73843737107e-17,2.17304672579e-18,0.0104453792528
0.37,0.11,0.231762745781,0.0333538063893,0.0992131557963,-2.37632518491e-17,3.71300810172e-18,0.0142781204052
0.38,0.11,0.231762745781,0.0333538063893,0.114213522979,-2.73560969045e-17,3.84695116577e-18,0.0164368769435
0.39,0.11,0.231762745781,0.0333538063893,0.112698872513,-2.69933059339e-17,3.79593739452e-18,0.0162188981728
0.4,0.11,0.231762745781,0.0333538063893,0.0951426806821,-2.27877829339e-17,2.84876221081e-18,0.0136923237604
0.41,0.11,0.231762745781,0.0333538063893,0.0673394915141,-1.60936468644e-17,2.03044863073e-18,0.0096910672798
0.42,0.11,0.231762745781,0.0333538063893,0.0388917992495,-7.35277952458e-18,1.91084534538e-18,0.00559705805145
0.43,0.11,0.231762745781,0.0333538063893,0.0180063705379,8.49721185011e-17,3.22347844146e-17,0.00259136124173
0.44,0.11,0.231762745781,0.0333538063894,0.00667250799081,3.32418487848e-15,1.09648807523e-15,0.000960264510615
0.45,0.11,0.231762745781,0.0333538063933,0.00199464562097,1.01425840927e-13,3.08612707415e-14,0.000287056591509
0.46,0.11,0.231762745726,0.0333538068388,0.000484846221921,2.53249439393e-12,7.06338383931e-13,6.97759539328e-05
0.47,0.11,0.231762736885,0.0333538570196,9.6258436768e-05,5.17711086984e-11,1.31264929575e-11,1.38528678909e-05
0.48,0.11,0.231761503513,0.0333594709554,1.56372696054e-05,8.6649791405e-10,1.97723653652e-10,2.24997166663e-06
0.49,0.11,0.231602704536,0.033977740653,2.09554118598e-06,1.18737708911e-08,2.40830472353e-09,2.95910129306e-07
0.5,0.11,0.221712830535,0.0681745519433,4.09710887091e-07,1.33214266405e-07,2.36407491538e-08,3.71722393956e-11
0.51,0.11,0.208446411343,0.106993794602,1.70436687245e-06,1.22363639094e-06,1.86118261021e-07,-2.53266228333e-07
0.52,0.11,0.204768060929,0.112455332187,1.26669981279e-05,9.20204311723e-06,1.16627688505e-06,-1.60503052769e-06
0.53,0.11,0.201310634924,0.117217977491,7.79712319976e-05,5.66493520938e-05,5.74308713359e-06,-7.90466863839e-06
0.54,0.11,0.197855692401,0.121973335834,0.000392734850033,0.000285338567652,2.16908860775e-05,-2.98549428168e-05
0.55,0.11,0.194400777076,0.126728619193,0.00161570166061,0.00117387596888,5.94645171959e-05,-8.18458863532e-05
0.56,0.11,0.190945862044,0.131483901783,0.00540486095748,0.00392686134356,9.93301612164e-05,-0.000136716238055
0.57,0.11,0.187490947016,0.136239184364,0.0145855095625,0.0105969929898,-7.04226038249e-07,9.69283986993e-07
0.58,0.11,0.184036031988,0.140994466946,0.031503112116,0.0228883507168,-0.000582004120784,0.000801059949486
0.59,0.11,0.18058111696,0.145749749527,0.0545462948987,0.0396302029891,-0.00201279698493,0.00277037737963
0.6,0.11,0.177126201932,0.150505032109,0.0770674176661,0.055992756458,-0.00426390308537,0.00586875911734
0.61,0.11,0.173671286904,0.15526031469,0.0912882737397,0.0663248131801,-0.00673279651523,0.00926689939777
0.62,0.11,0.170216371876,0.160015597272,0.0925151700105,0.0672162054983,-0.00852798823643,0.0117377688266
0.63,0.11,0.166761456847,0.164770879853,0.0803645814992,0.0583882862045,-0.00888876982059,0.0122343420763
0.64,0.11,0.163306541819,0.169526162435,0.0587919493902,0.0427148515363,-0.00758602970097,0.0104412741286
0.65,0.11,0.159851626791,0.174281445016,0.0352552465784,0.0256144359745,-0.00519866781316,0.00715535238858
0.66,0.11,0.156396711763,0.179036727598,0.0169806887545,0.012337192535,-0.00281682803623,0.00387703118214
0.67,0.11,0.152941796735,0.183792010179,0.00654140452097,0.00475260857737,-0.00120564899773,0.00165943348291
0.68,0.11,0.149486881707,0.188547292761,0.00202957872999,0.00147457526127,-0.000411469953858,0.000566339805308
0.69,0.11,0.146031966679,0.193302575342,0.000511441274058,0.00037158383618,-0.000113111806904,0.000155685046015
0.7,0.11,0.142577051651,0.198057857923,0.000105207402559,7.64376522203e-05,-2.52065424595e-05,3.46938293188e-05
0.71,0.11,0.139122136622,0.202813140505,1.77040281318e-05,1.28627293548e-05,-4.56790962236e-06,6.28718821857e-06
0.72,0.11,0.135667221592,0.207568423087,2.43868742796e-06,1.77181012903e-06,-6.74154373593e-07,9.27893891437e-07
0.73,0.11,0.132212306476,0.212323705673,2.75021260457e-07,1.99814642334e-07,-8.10948859452e-08,1.1161753491e-07
0.74,0.11,0.128757387211,0.217078988328,2.53930764164e-08,1.84491519209e-08,-7.95549588981e-09,1.09498008041e-08
0.75,0.11,0.125302271807,0.22183426746,1.91957816626e-09,1.39466156202e-09,-6.36761867443e-10,8.76427459981e-10
0.76,0.11,0.121837977918,0.226589123922,1.18812541487e-10,8.63391765573e-11,-4.16003309218e-11,5.72568305905e-11
0.77,0.11,0.117950585059,0.231314603231,6.03556967709e-12,4.42132265725e-12,-2.22309278444e-12,3.05538107687e-12
0.78,0.11,0.098971130176,0.234690184624,2.76938693975e-13,2.6511072372e-13,-1.07544378732e-13,1.36573919547e-13
0.79,0.11,0.0398008311047,0.233303653743,4.77390593031e-14,1.26979785516e-13,-2.41226534456e-14,1.14543532173e-14
0.8,0.11,0.024999823484,0.23563856772,4.66554518175e-14,1.43036026799e-13,-3.04203895762e-14,9.98932619237e-15
0.81,0.11,0.0157976082914,0.238558674072,4.49462449672e-14,1.38317688693e-13,-3.5032752417e-14,1.13853292936e-14
0.82,0.11,0.00674857158301,0.241497075897,3.5622518086e-14,1.09634602035e-13,-3.22658397284e-14,1.04838553498e-14
0.83,0.11,-0.0022966121901,0.24443598792,2.31177953245e-14,7.11492544928e-14,-2.38591193421e-14,7.75229857894e-15
0.84,0.11,-0.0113416996234,0.247374913802,1.22831705141e-14,3.78037116305e-14,-1.42283632088e-14,4.62307546168e-15
0.85,0.11,-0.0203867846564,0.250313840053,5.34337529427e-15,1.64452181757e-14,-6.86440754323e-15,2.23038121387e-15
0.86,0.11,-0.0294318696298,0.253252766314,1.90310162355e-15,5.85714453637e-15,-2.68518641263e-15,8.7246995352e-16
0.87,0.11,-0.0384769546017,0.256191692576,5.54944287288e-16,1.70794289704e-15,-8.53086921548e-16,2.7718474341e-16
0.88,0.11,-0.0475220395736,0.259130618837,1.32488411769e-16,4.07757403768e-16,-2.20400171618e-16,7.16123568117e-17
0.89,0.11,-0.0565671245454,0.262069545099,2.58968837017e-17,7.97024126327e-17,-4.63512306337e-17,1.50604277775e-17
0.9,0.11,-0.0656122095173,0.26500847136,4.14436714948e-18,1.2755050548e-17,-7.94115992118e-18,2.58023926933e-18
0.91,0.11,-0.0746572944892,0.267947397622,5.43012769197e-19,1.67122146023e-18,-1.10906472883e-18,3.60356974793e-19
